itemid, orderid,productid,quantity,productname
25299 , 1700 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25300 , 1700 , 21 , 1.0 , black radish
25301 , 1700 , 45 , 1.0 , Porky Pig Big Chops
25302 , 1700 , 65 , 1.0 , Mr Peanut Peanut Oil
25303 , 1700 , 75 , 1.0 , Happy Valley Diced Tomatoes
25304 , 1700 , 23 , 1.0 , red top turnip
25305 , 1700 , 37 , 1.0 , Uggo Waffles
25306 , 1700 , 74 , 1.0 , Happy Valley Green Beans
25307 , 1700 , 69 , 1.0 , Ball Park Mustard
25308 , 1700 , 25 , 1.0 , ugli fruit
25309 , 1700 , 25 , 1.0 , ugli fruit
25310 , 1700 , 51 , 1.0 , Elmer's Roast Beef
25311 , 1701 , 14 , 1.0 , horseradish
25312 , 1701 , 55 , 1.0 , Mom's Cole Slaw
25313 , 1701 , 66 , 1.0 , Old Italy Olive Oil
25314 , 1701 , 23 , 1.0 , red top turnip
25315 , 1701 , 16 , 1.0 , Honeydew
25316 , 1701 , 61 , 1.0 , Brooklyn Bagel 6 pack
25317 , 1701 , 5 , 1.0 , Boone Farms Swill
25318 , 1701 , 53 , 1.0 , Old Zurich Swiss Cheese
25319 , 1701 , 13 , 1.0 , pink grapefruit
25320 , 1702 , 9 , 1.0 , Kirby cukes
25321 , 1702 , 60 , 1.0 , Organic Whole Wheat Bread
25322 , 1702 , 50 , 1.0 , Kosher salami
25323 , 1702 , 57 , 1.0 , Mom's Deli Mustard
25324 , 1702 , 35 , 1.0 , Maine Wild Blueberries
25325 , 1702 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
25326 , 1702 , 42 , 1.0 , Floral Print Napkins
25327 , 1702 , 82 , 1.0 , BabyBum Disposable Diapers
25328 , 1703 , 25 , 1.0 , ugli fruit
25329 , 1703 , 1 , 1.0 , Pivotal Apple Juice
25330 , 1703 , 55 , 1.0 , Mom's Cole Slaw
25331 , 1703 , 19 , 1.0 , dole pineapple
25332 , 1703 , 19 , 1.0 , dole pineapple
25333 , 1703 , 80 , 1.0 , Pivotal Stomach Calmer
25334 , 1703 , 34 , 1.0 , Pivotal Small Frozen Peas
25335 , 1703 , 73 , 1.0 , Happy Valley Sweet Corn
25336 , 1703 , 26 , 1.0 , Pivotal 2% Milk
25337 , 1703 , 65 , 1.0 , Mr Peanut Peanut Oil
25338 , 1703 , 26 , 1.0 , Pivotal 2% Milk
25339 , 1703 , 9 , 1.0 , Kirby cukes
25340 , 1703 , 48 , 1.0 , Porky Pig Everloving Bacon
25341 , 1703 , 64 , 1.0 , Ballpark Hot Dog Rolls
25342 , 1704 , 51 , 1.0 , Elmer's Roast Beef
25343 , 1704 , 18 , 1.0 , california navels
25344 , 1704 , 75 , 1.0 , Happy Valley Diced Tomatoes
25345 , 1704 , 23 , 1.0 , red top turnip
25346 , 1704 , 69 , 1.0 , Ball Park Mustard
25347 , 1704 , 46 , 1.0 , Clucker Farms Organic Chicken
25348 , 1704 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25349 , 1704 , 74 , 1.0 , Happy Valley Green Beans
25350 , 1704 , 45 , 1.0 , Porky Pig Big Chops
25351 , 1705 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
25352 , 1705 , 69 , 1.0 , Ball Park Mustard
25353 , 1705 , 41 , 1.0 , 12 inch Dinner Plates
25354 , 1705 , 54 , 1.0 , Vermonter Mild Cheddar
25355 , 1705 , 2 , 1.0 , Ooopsi Cola
25356 , 1705 , 16 , 1.0 , Honeydew
25357 , 1705 , 22 , 1.0 , triple wahsed spinach
25358 , 1705 , 23 , 1.0 , red top turnip
25359 , 1705 , 55 , 1.0 , Mom's Cole Slaw
25360 , 1705 , 75 , 1.0 , Happy Valley Diced Tomatoes
25361 , 1705 , 21 , 1.0 , black radish
25362 , 1705 , 10 , 1.0 , dill
25363 , 1705 , 52 , 1.0 , Porky Pig Smoked Ham
25364 , 1705 , 77 , 1.0 , Pivotal Baked Beans
25365 , 1705 , 34 , 1.0 , Pivotal Small Frozen Peas
25366 , 1705 , 66 , 1.0 , Old Italy Olive Oil
25367 , 1705 , 55 , 1.0 , Mom's Cole Slaw
25368 , 1705 , 47 , 1.0 , Ball Park Franks
25369 , 1706 , 62 , 1.0 , Donut King 6 pack
25370 , 1706 , 7 , 1.0 , pink lady
25371 , 1706 , 55 , 1.0 , Mom's Cole Slaw
25372 , 1706 , 21 , 1.0 , black radish
25373 , 1706 , 25 , 1.0 , ugli fruit
25374 , 1706 , 4 , 1.0 , PBR
25375 , 1706 , 41 , 1.0 , 12 inch Dinner Plates
25376 , 1706 , 60 , 1.0 , Organic Whole Wheat Bread
25377 , 1706 , 1 , 1.0 , Pivotal Apple Juice
25378 , 1706 , 58 , 1.0 , Wonder Bread
25379 , 1706 , 54 , 1.0 , Vermonter Mild Cheddar
25380 , 1706 , 2 , 1.0 , Ooopsi Cola
25381 , 1706 , 42 , 1.0 , Floral Print Napkins
25382 , 1706 , 56 , 1.0 , Mom's Potato Salad
25383 , 1706 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
25384 , 1706 , 82 , 1.0 , BabyBum Disposable Diapers
25385 , 1707 , 35 , 1.0 , Maine Wild Blueberries
25386 , 1707 , 38 , 1.0 , Organic Vegetarian Sausage
25387 , 1707 , 37 , 1.0 , Uggo Waffles
25388 , 1707 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25389 , 1707 , 71 , 1.0 , Mr Peanut Peanut Butter
25390 , 1707 , 74 , 1.0 , Happy Valley Green Beans
25391 , 1707 , 71 , 1.0 , Mr Peanut Peanut Butter
25392 , 1707 , 43 , 1.0 , T-bone steak
25393 , 1707 , 69 , 1.0 , Ball Park Mustard
25394 , 1707 , 55 , 1.0 , Mom's Cole Slaw
25395 , 1707 , 9 , 1.0 , Kirby cukes
25396 , 1707 , 5 , 1.0 , Boone Farms Swill
25397 , 1707 , 71 , 1.0 , Mr Peanut Peanut Butter
25398 , 1707 , 77 , 1.0 , Pivotal Baked Beans
25399 , 1708 , 38 , 1.0 , Organic Vegetarian Sausage
25400 , 1708 , 38 , 1.0 , Organic Vegetarian Sausage
25401 , 1708 , 34 , 1.0 , Pivotal Small Frozen Peas
25402 , 1708 , 1 , 1.0 , Pivotal Apple Juice
25403 , 1708 , 72 , 1.0 , K-Town Half Sour Pickles
25404 , 1708 , 54 , 1.0 , Vermonter Mild Cheddar
25405 , 1709 , 1 , 1.0 , Pivotal Apple Juice
25406 , 1709 , 77 , 1.0 , Pivotal Baked Beans
25407 , 1709 , 6 , 1.0 , Pivotal Smoothie
25408 , 1709 , 10 , 1.0 , dill
25409 , 1709 , 76 , 1.0 , Happy Valley White Peaches
25410 , 1709 , 41 , 1.0 , 12 inch Dinner Plates
25411 , 1709 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25412 , 1709 , 31 , 1.0 , Free Range Extra Large
25413 , 1709 , 17 , 1.0 , napa
25414 , 1709 , 19 , 1.0 , dole pineapple
25415 , 1709 , 3 , 1.0 , Chateau Potomac Water
25416 , 1709 , 54 , 1.0 , Vermonter Mild Cheddar
25417 , 1709 , 72 , 1.0 , K-Town Half Sour Pickles
25418 , 1709 , 23 , 1.0 , red top turnip
25419 , 1710 , 56 , 1.0 , Mom's Potato Salad
25420 , 1710 , 31 , 1.0 , Free Range Extra Large
25421 , 1710 , 47 , 1.0 , Ball Park Franks
25422 , 1710 , 62 , 1.0 , Donut King 6 pack
25423 , 1710 , 60 , 1.0 , Organic Whole Wheat Bread
25424 , 1710 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25425 , 1710 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25426 , 1710 , 48 , 1.0 , Porky Pig Everloving Bacon
25427 , 1710 , 73 , 1.0 , Happy Valley Sweet Corn
25428 , 1710 , 18 , 1.0 , california navels
25429 , 1710 , 63 , 1.0 , Mom's extra frosting birthday cake
25430 , 1710 , 56 , 1.0 , Mom's Potato Salad
25431 , 1710 , 38 , 1.0 , Organic Vegetarian Sausage
25432 , 1711 , 5 , 1.0 , Boone Farms Swill
25433 , 1711 , 57 , 1.0 , Mom's Deli Mustard
25434 , 1711 , 34 , 1.0 , Pivotal Small Frozen Peas
25435 , 1711 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25436 , 1711 , 36 , 1.0 , Jasper's White Pizza
25437 , 1711 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25438 , 1711 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25439 , 1711 , 24 , 1.0 , seedless watermelon
25440 , 1711 , 49 , 1.0 , Leg of lamb
25441 , 1711 , 59 , 1.0 , Zabar's Old Fahsioned Rye
25442 , 1711 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
25443 , 1711 , 78 , 1.0 , Jasper's Pizza Sauce
25444 , 1711 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25445 , 1711 , 34 , 1.0 , Pivotal Small Frozen Peas
25446 , 1711 , 41 , 1.0 , 12 inch Dinner Plates
25447 , 1711 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25448 , 1712 , 56 , 1.0 , Mom's Potato Salad
25449 , 1712 , 54 , 1.0 , Vermonter Mild Cheddar
25450 , 1712 , 12 , 1.0 , fennel
25451 , 1712 , 70 , 1.0 , Homer's Strawberry Jam
25452 , 1712 , 38 , 1.0 , Organic Vegetarian Sausage
25453 , 1712 , 62 , 1.0 , Donut King 6 pack
25454 , 1712 , 82 , 1.0 , BabyBum Disposable Diapers
25455 , 1712 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25456 , 1712 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25457 , 1712 , 57 , 1.0 , Mom's Deli Mustard
25458 , 1712 , 54 , 1.0 , Vermonter Mild Cheddar
25459 , 1712 , 78 , 1.0 , Jasper's Pizza Sauce
25460 , 1712 , 48 , 1.0 , Porky Pig Everloving Bacon
25461 , 1712 , 8 , 1.0 , banana
25462 , 1712 , 4 , 1.0 , PBR
25463 , 1712 , 76 , 1.0 , Happy Valley White Peaches
25464 , 1712 , 42 , 1.0 , Floral Print Napkins
25465 , 1712 , 14 , 1.0 , horseradish
25466 , 1712 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25467 , 1712 , 64 , 1.0 , Ballpark Hot Dog Rolls
25468 , 1712 , 1 , 1.0 , Pivotal Apple Juice
25469 , 1712 , 40 , 1.0 , Husky Paper towels
25470 , 1713 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25471 , 1713 , 67 , 1.0 , Mom's Old Fashioned Mayo
25472 , 1713 , 9 , 1.0 , Kirby cukes
25473 , 1713 , 15 , 1.0 , Meyer Lemons
25474 , 1713 , 3 , 1.0 , Chateau Potomac Water
25475 , 1713 , 80 , 1.0 , Pivotal Stomach Calmer
25476 , 1713 , 66 , 1.0 , Old Italy Olive Oil
25477 , 1713 , 45 , 1.0 , Porky Pig Big Chops
25478 , 1713 , 22 , 1.0 , triple wahsed spinach
25479 , 1713 , 77 , 1.0 , Pivotal Baked Beans
25480 , 1713 , 43 , 1.0 , T-bone steak
25481 , 1713 , 14 , 1.0 , horseradish
25482 , 1713 , 64 , 1.0 , Ballpark Hot Dog Rolls
25483 , 1713 , 31 , 1.0 , Free Range Extra Large
25484 , 1713 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25485 , 1713 , 2 , 1.0 , Ooopsi Cola
25486 , 1713 , 62 , 1.0 , Donut King 6 pack
25487 , 1713 , 58 , 1.0 , Wonder Bread
25488 , 1714 , 1 , 1.0 , Pivotal Apple Juice
25489 , 1714 , 34 , 1.0 , Pivotal Small Frozen Peas
25490 , 1714 , 25 , 1.0 , ugli fruit
25491 , 1714 , 73 , 1.0 , Happy Valley Sweet Corn
25492 , 1714 , 48 , 1.0 , Porky Pig Everloving Bacon
25493 , 1714 , 7 , 1.0 , pink lady
25494 , 1714 , 73 , 1.0 , Happy Valley Sweet Corn
25495 , 1714 , 65 , 1.0 , Mr Peanut Peanut Oil
25496 , 1714 , 25 , 1.0 , ugli fruit
25497 , 1714 , 45 , 1.0 , Porky Pig Big Chops
25498 , 1715 , 37 , 1.0 , Uggo Waffles
25499 , 1715 , 49 , 1.0 , Leg of lamb
25500 , 1715 , 44 , 1.0 , ground beef
25501 , 1715 , 15 , 1.0 , Meyer Lemons
25502 , 1715 , 78 , 1.0 , Jasper's Pizza Sauce
25503 , 1715 , 44 , 1.0 , ground beef
25504 , 1715 , 49 , 1.0 , Leg of lamb
25505 , 1715 , 10 , 1.0 , dill
25506 , 1715 , 36 , 1.0 , Jasper's White Pizza
25507 , 1715 , 8 , 1.0 , banana
25508 , 1716 , 56 , 1.0 , Mom's Potato Salad
25509 , 1716 , 28 , 1.0 , Land O Lakes Butter
25510 , 1716 , 71 , 1.0 , Mr Peanut Peanut Butter
25511 , 1716 , 25 , 1.0 , ugli fruit
25512 , 1716 , 72 , 1.0 , K-Town Half Sour Pickles
25513 , 1716 , 34 , 1.0 , Pivotal Small Frozen Peas
25514 , 1716 , 77 , 1.0 , Pivotal Baked Beans
25515 , 1716 , 28 , 1.0 , Land O Lakes Butter
25516 , 1716 , 60 , 1.0 , Organic Whole Wheat Bread
25517 , 1717 , 62 , 1.0 , Donut King 6 pack
25518 , 1717 , 10 , 1.0 , dill
25519 , 1717 , 65 , 1.0 , Mr Peanut Peanut Oil
25520 , 1717 , 76 , 1.0 , Happy Valley White Peaches
25521 , 1717 , 71 , 1.0 , Mr Peanut Peanut Butter
25522 , 1717 , 48 , 1.0 , Porky Pig Everloving Bacon
25523 , 1718 , 20 , 1.0 , quince ?
25524 , 1718 , 47 , 1.0 , Ball Park Franks
25525 , 1718 , 74 , 1.0 , Happy Valley Green Beans
25526 , 1718 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25527 , 1718 , 57 , 1.0 , Mom's Deli Mustard
25528 , 1718 , 63 , 1.0 , Mom's extra frosting birthday cake
25529 , 1718 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
25530 , 1718 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25531 , 1718 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25532 , 1718 , 82 , 1.0 , BabyBum Disposable Diapers
25533 , 1718 , 22 , 1.0 , triple wahsed spinach
25534 , 1719 , 58 , 1.0 , Wonder Bread
25535 , 1719 , 18 , 1.0 , california navels
25536 , 1719 , 1 , 1.0 , Pivotal Apple Juice
25537 , 1719 , 64 , 1.0 , Ballpark Hot Dog Rolls
25538 , 1719 , 62 , 1.0 , Donut King 6 pack
25539 , 1719 , 60 , 1.0 , Organic Whole Wheat Bread
25540 , 1719 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
25541 , 1719 , 58 , 1.0 , Wonder Bread
25542 , 1719 , 70 , 1.0 , Homer's Strawberry Jam
25543 , 1719 , 63 , 1.0 , Mom's extra frosting birthday cake
25544 , 1720 , 30 , 1.0 , Pivotal 1/2 and 1/2
25545 , 1720 , 19 , 1.0 , dole pineapple
25546 , 1720 , 70 , 1.0 , Homer's Strawberry Jam
25547 , 1720 , 18 , 1.0 , california navels
25548 , 1720 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25549 , 1720 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25550 , 1720 , 44 , 1.0 , ground beef
25551 , 1720 , 26 , 1.0 , Pivotal 2% Milk
25552 , 1720 , 80 , 1.0 , Pivotal Stomach Calmer
25553 , 1720 , 9 , 1.0 , Kirby cukes
25554 , 1720 , 50 , 1.0 , Kosher salami
25555 , 1720 , 14 , 1.0 , horseradish
25556 , 1720 , 20 , 1.0 , quince ?
25557 , 1720 , 31 , 1.0 , Free Range Extra Large
25558 , 1720 , 52 , 1.0 , Porky Pig Smoked Ham
25559 , 1720 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25560 , 1720 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
25561 , 1720 , 41 , 1.0 , 12 inch Dinner Plates
25562 , 1720 , 48 , 1.0 , Porky Pig Everloving Bacon
25563 , 1720 , 58 , 1.0 , Wonder Bread
25564 , 1720 , 6 , 1.0 , Pivotal Smoothie
25565 , 1720 , 7 , 1.0 , pink lady
25566 , 1720 , 31 , 1.0 , Free Range Extra Large
25567 , 1721 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
25568 , 1721 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25569 , 1721 , 6 , 1.0 , Pivotal Smoothie
25570 , 1721 , 62 , 1.0 , Donut King 6 pack
25571 , 1721 , 77 , 1.0 , Pivotal Baked Beans
25572 , 1721 , 52 , 1.0 , Porky Pig Smoked Ham
25573 , 1721 , 58 , 1.0 , Wonder Bread
25574 , 1721 , 17 , 1.0 , napa
25575 , 1721 , 54 , 1.0 , Vermonter Mild Cheddar
25576 , 1721 , 19 , 1.0 , dole pineapple
25577 , 1721 , 21 , 1.0 , black radish
25578 , 1721 , 17 , 1.0 , napa
25579 , 1721 , 12 , 1.0 , fennel
25580 , 1721 , 2 , 1.0 , Ooopsi Cola
25581 , 1721 , 64 , 1.0 , Ballpark Hot Dog Rolls
25582 , 1721 , 24 , 1.0 , seedless watermelon
25583 , 1721 , 59 , 1.0 , Zabar's Old Fahsioned Rye
25584 , 1721 , 37 , 1.0 , Uggo Waffles
25585 , 1721 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25586 , 1721 , 76 , 1.0 , Happy Valley White Peaches
25587 , 1721 , 38 , 1.0 , Organic Vegetarian Sausage
25588 , 1722 , 55 , 1.0 , Mom's Cole Slaw
25589 , 1722 , 70 , 1.0 , Homer's Strawberry Jam
25590 , 1722 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
25591 , 1722 , 37 , 1.0 , Uggo Waffles
25592 , 1722 , 78 , 1.0 , Jasper's Pizza Sauce
25593 , 1722 , 46 , 1.0 , Clucker Farms Organic Chicken
25594 , 1722 , 57 , 1.0 , Mom's Deli Mustard
25595 , 1722 , 19 , 1.0 , dole pineapple
25596 , 1722 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25597 , 1722 , 59 , 1.0 , Zabar's Old Fahsioned Rye
25598 , 1722 , 49 , 1.0 , Leg of lamb
25599 , 1722 , 2 , 1.0 , Ooopsi Cola
25600 , 1722 , 4 , 1.0 , PBR
25601 , 1722 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25602 , 1722 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25603 , 1722 , 22 , 1.0 , triple wahsed spinach
25604 , 1723 , 64 , 1.0 , Ballpark Hot Dog Rolls
25605 , 1723 , 1 , 1.0 , Pivotal Apple Juice
25606 , 1723 , 69 , 1.0 , Ball Park Mustard
25607 , 1723 , 51 , 1.0 , Elmer's Roast Beef
25608 , 1723 , 40 , 1.0 , Husky Paper towels
25609 , 1723 , 62 , 1.0 , Donut King 6 pack
25610 , 1723 , 5 , 1.0 , Boone Farms Swill
25611 , 1723 , 12 , 1.0 , fennel
25612 , 1723 , 61 , 1.0 , Brooklyn Bagel 6 pack
25613 , 1723 , 6 , 1.0 , Pivotal Smoothie
25614 , 1723 , 58 , 1.0 , Wonder Bread
25615 , 1723 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25616 , 1723 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
25617 , 1723 , 82 , 1.0 , BabyBum Disposable Diapers
25618 , 1723 , 57 , 1.0 , Mom's Deli Mustard
25619 , 1723 , 73 , 1.0 , Happy Valley Sweet Corn
25620 , 1723 , 36 , 1.0 , Jasper's White Pizza
25621 , 1723 , 18 , 1.0 , california navels
25622 , 1723 , 23 , 1.0 , red top turnip
25623 , 1723 , 56 , 1.0 , Mom's Potato Salad
25624 , 1723 , 37 , 1.0 , Uggo Waffles
25625 , 1723 , 1 , 1.0 , Pivotal Apple Juice
25626 , 1723 , 56 , 1.0 , Mom's Potato Salad
25627 , 1723 , 35 , 1.0 , Maine Wild Blueberries
25628 , 1723 , 13 , 1.0 , pink grapefruit
25629 , 1724 , 57 , 1.0 , Mom's Deli Mustard
25630 , 1724 , 78 , 1.0 , Jasper's Pizza Sauce
25631 , 1724 , 76 , 1.0 , Happy Valley White Peaches
25632 , 1724 , 5 , 1.0 , Boone Farms Swill
25633 , 1724 , 57 , 1.0 , Mom's Deli Mustard
25634 , 1724 , 14 , 1.0 , horseradish
25635 , 1724 , 11 , 1.0 , white eggplant
25636 , 1725 , 6 , 1.0 , Pivotal Smoothie
25637 , 1725 , 61 , 1.0 , Brooklyn Bagel 6 pack
25638 , 1725 , 16 , 1.0 , Honeydew
25639 , 1725 , 66 , 1.0 , Old Italy Olive Oil
25640 , 1725 , 65 , 1.0 , Mr Peanut Peanut Oil
25641 , 1725 , 25 , 1.0 , ugli fruit
25642 , 1725 , 15 , 1.0 , Meyer Lemons
25643 , 1725 , 80 , 1.0 , Pivotal Stomach Calmer
25644 , 1725 , 8 , 1.0 , banana
25645 , 1725 , 47 , 1.0 , Ball Park Franks
25646 , 1725 , 80 , 1.0 , Pivotal Stomach Calmer
25647 , 1725 , 46 , 1.0 , Clucker Farms Organic Chicken
25648 , 1725 , 14 , 1.0 , horseradish
25649 , 1725 , 37 , 1.0 , Uggo Waffles
25650 , 1725 , 30 , 1.0 , Pivotal 1/2 and 1/2
25651 , 1725 , 82 , 1.0 , BabyBum Disposable Diapers
25652 , 1725 , 3 , 1.0 , Chateau Potomac Water
25653 , 1725 , 82 , 1.0 , BabyBum Disposable Diapers
25654 , 1725 , 65 , 1.0 , Mr Peanut Peanut Oil
25655 , 1725 , 2 , 1.0 , Ooopsi Cola
25656 , 1725 , 28 , 1.0 , Land O Lakes Butter
25657 , 1725 , 58 , 1.0 , Wonder Bread
25658 , 1725 , 13 , 1.0 , pink grapefruit
25659 , 1725 , 77 , 1.0 , Pivotal Baked Beans
25660 , 1725 , 40 , 1.0 , Husky Paper towels
25661 , 1726 , 51 , 1.0 , Elmer's Roast Beef
25662 , 1726 , 35 , 1.0 , Maine Wild Blueberries
25663 , 1726 , 23 , 1.0 , red top turnip
25664 , 1726 , 50 , 1.0 , Kosher salami
25665 , 1726 , 42 , 1.0 , Floral Print Napkins
25666 , 1726 , 44 , 1.0 , ground beef
25667 , 1726 , 74 , 1.0 , Happy Valley Green Beans
25668 , 1726 , 26 , 1.0 , Pivotal 2% Milk
25669 , 1726 , 5 , 1.0 , Boone Farms Swill
25670 , 1726 , 7 , 1.0 , pink lady
25671 , 1726 , 48 , 1.0 , Porky Pig Everloving Bacon
25672 , 1726 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
25673 , 1726 , 9 , 1.0 , Kirby cukes
25674 , 1726 , 4 , 1.0 , PBR
25675 , 1726 , 1 , 1.0 , Pivotal Apple Juice
25676 , 1726 , 24 , 1.0 , seedless watermelon
25677 , 1727 , 74 , 1.0 , Happy Valley Green Beans
25678 , 1727 , 75 , 1.0 , Happy Valley Diced Tomatoes
25679 , 1727 , 4 , 1.0 , PBR
25680 , 1727 , 31 , 1.0 , Free Range Extra Large
25681 , 1727 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25682 , 1727 , 81 , 1.0 , Pivotal Extra Stength Aspirin
25683 , 1727 , 3 , 1.0 , Chateau Potomac Water
25684 , 1727 , 49 , 1.0 , Leg of lamb
25685 , 1727 , 68 , 1.0 , Heinz Ketchup Quart Bottle
25686 , 1727 , 54 , 1.0 , Vermonter Mild Cheddar
25687 , 1727 , 67 , 1.0 , Mom's Old Fashioned Mayo
25688 , 1727 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25689 , 1727 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25690 , 1727 , 69 , 1.0 , Ball Park Mustard
25691 , 1727 , 43 , 1.0 , T-bone steak
25692 , 1727 , 9 , 1.0 , Kirby cukes
25693 , 1727 , 73 , 1.0 , Happy Valley Sweet Corn
25694 , 1727 , 72 , 1.0 , K-Town Half Sour Pickles
25695 , 1727 , 48 , 1.0 , Porky Pig Everloving Bacon
25696 , 1727 , 25 , 1.0 , ugli fruit
25697 , 1727 , 13 , 1.0 , pink grapefruit
25698 , 1727 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
25699 , 1728 , 61 , 1.0 , Brooklyn Bagel 6 pack
25700 , 1728 , 30 , 1.0 , Pivotal 1/2 and 1/2
25701 , 1728 , 64 , 1.0 , Ballpark Hot Dog Rolls
25702 , 1728 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25703 , 1728 , 62 , 1.0 , Donut King 6 pack
25704 , 1728 , 48 , 1.0 , Porky Pig Everloving Bacon
25705 , 1728 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
25706 , 1728 , 69 , 1.0 , Ball Park Mustard
25707 , 1728 , 48 , 1.0 , Porky Pig Everloving Bacon
25708 , 1729 , 53 , 1.0 , Old Zurich Swiss Cheese
25709 , 1729 , 71 , 1.0 , Mr Peanut Peanut Butter
25710 , 1729 , 16 , 1.0 , Honeydew
25711 , 1729 , 22 , 1.0 , triple wahsed spinach
25712 , 1729 , 43 , 1.0 , T-bone steak
25713 , 1729 , 22 , 1.0 , triple wahsed spinach
25714 , 1729 , 46 , 1.0 , Clucker Farms Organic Chicken
25715 , 1729 , 41 , 1.0 , 12 inch Dinner Plates
25716 , 1729 , 80 , 1.0 , Pivotal Stomach Calmer
25717 , 1729 , 44 , 1.0 , ground beef
25718 , 1729 , 24 , 1.0 , seedless watermelon
25719 , 1729 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
25720 , 1729 , 75 , 1.0 , Happy Valley Diced Tomatoes
25721 , 1729 , 73 , 1.0 , Happy Valley Sweet Corn
25722 , 1729 , 24 , 1.0 , seedless watermelon
25723 , 1729 , 22 , 1.0 , triple wahsed spinach
25724 , 1729 , 61 , 1.0 , Brooklyn Bagel 6 pack
25725 , 1729 , 18 , 1.0 , california navels
25726 , 1729 , 5 , 1.0 , Boone Farms Swill
25727 , 1729 , 10 , 1.0 , dill
25728 , 1729 , 69 , 1.0 , Ball Park Mustard
25729 , 1729 , 76 , 1.0 , Happy Valley White Peaches
25730 , 1729 , 20 , 1.0 , quince ?
25731 , 1730 , 7 , 1.0 , pink lady
25732 , 1730 , 9 , 1.0 , Kirby cukes
25733 , 1730 , 50 , 1.0 , Kosher salami
25734 , 1730 , 1 , 1.0 , Pivotal Apple Juice
25735 , 1730 , 2 , 1.0 , Ooopsi Cola
25736 , 1730 , 44 , 1.0 , ground beef
25737 , 1730 , 32 , 1.0 , Vermot Extra Sharp Cheddar
25738 , 1730 , 1 , 1.0 , Pivotal Apple Juice
25739 , 1730 , 72 , 1.0 , K-Town Half Sour Pickles
25740 , 1730 , 52 , 1.0 , Porky Pig Smoked Ham
25741 , 1730 , 28 , 1.0 , Land O Lakes Butter
25742 , 1730 , 82 , 1.0 , BabyBum Disposable Diapers
25743 , 1730 , 26 , 1.0 , Pivotal 2% Milk
25744 , 1730 , 44 , 1.0 , ground beef
25745 , 1730 , 4 , 1.0 , PBR
25746 , 1730 , 21 , 1.0 , black radish
25747 , 1730 , 51 , 1.0 , Elmer's Roast Beef
25748 , 1730 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
25749 , 1730 , 26 , 1.0 , Pivotal 2% Milk
25750 , 1730 , 73 , 1.0 , Happy Valley Sweet Corn
25751 , 1730 , 58 , 1.0 , Wonder Bread
25752 , 1730 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
25753 , 1730 , 3 , 1.0 , Chateau Potomac Water
25754 , 1731 , 75 , 1.0 , Happy Valley Diced Tomatoes
25755 , 1731 , 25 , 1.0 , ugli fruit
25756 , 1731 , 18 , 1.0 , california navels
